names,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,w178,w179,w180,w181,w182,w183,w184,w185,w186,w187,w188,w189,w190,w191,w192,w193,w194,w195,w196,w197,w198,w199,w200,w201,w202,w203,w204,w205,w206,w207,w208,w209,w210,w211,w212,w213,w214,w215,w216,w217,w218,w219,w220,w221,w222,w223,w224,w225,w226,w227,w228,w229,w230,w231,w232,w233,w234,w235,w236,w237,w238,w239,w240,w241,w242,w243,w244,w245,w246
Gen14_0041,0.752404251,-0.844900911,-0.984708656,0.568919828,0.237759234,-0.555391257,-0.6777266,0.007211984,0.4610286,-0.30097858,-0.484071399,-0.536197479,0.890880228,0.913729848,-0.590199433,0.545618193,-0.758767351,-0.65088005,0.66169552,-0.631013496,0.281754612,-0.942699258,0.744507114,-0.333098144,-0.622253334,0.221597828,0.925315092,-0.480912706,0.908114423,0.111398139,-0.318503031,-0.483786049,-0.394130703,-0.055922162,0.679143315,0.385126946,0.063174838,0.737700148,0.675995148,-0.253554872,-0.7575532,-0.723034375,0.355697082,0.369075212,0.248870284,-0.838477229,0.396165083,-0.481194039,-0.362852282,0.410573181,0.938542584,0.972611836,-0.088867926,0.231081688,-0.835507785,-0.112325078,-0.116125524,-0.846190124,-0.19119966,0.890458187,-0.619003245,0.72410546,-0.193138692,-0.643915752,-0.768675175,0.519950464,-0.676453175,-0.78348689,-0.382374584,-0.052713519,-0.212773848,0.244102844,-0.191861198,0.977653452,0.356267767,-0.116055617,-0.769902423,-0.493418983,-0.942933947,0.003997712,-0.504291002,-0.714300459,0.239488443,-0.224680716,-0.281373073,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,0.612866277,-0.872721975,0.497517693,-0.157673497,0.981706644,-0.741631418,-0.767846883,0.152366749,-0.364218117,0.285351034,0.055271345,0.902584773,0.057390342,0.562956829,-0.443680861,-0.015427525,0.494580245,0.54258581,-0.727032943,0.034683617,-0.171835473,-0.842494969,-0.166830499,-0.88832644,0.70304587,0.502315559,-0.179169838,-0.715800005,0.211389919,-0.506234845,0.884113253,-0.9005832,0.236029404,0.731332644,0.032942291,0.298685906,-0.76497761,-0.197890956,-0.683516043,-0.798599934,-0.064434578,-0.603088342,0.785593111,0.513060027,0.50485524,-0.067988276,0.347717258,0.221868941,0.156246524,0.491242858,0.775338934,-0.819912791,-0.952942715,-0.117189515,-0.348396691,-0.724778431,0.51858752,-0.730642843,0.008224754,0.836952754,0.206854553,0.845947992,0.688721467,-0.652789796,0.170571399,0.999716791,0.905214534,0.976902268,0.119991594,0.906939554,-0.705653324,0.620791123,-0.035729545,0.394805791,0.539540804,0.1603279,0.088152417,-0.7890992,0.545834728,-0.673909412,-0.399935929,-0.134171186,0.067777481,-0.720192687,0.716464518,0.395573506,0.633566534,-0.284941551,-0.829129423,-0.672894579,-0.649293467,0.562874424,0.719724945,-0.587342272,-0.718654584,0.685736314,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
Gen14_0055,0.752404251,-0.844900911,-0.984708656,0.568919828,0.237759234,-0.555391257,-0.6777266,0.007211984,0.4610286,-0.30097858,-0.484071399,-0.536197479,0.890880228,0.913729848,-0.590199433,0.545618193,-0.758767351,-0.65088005,0.66169552,-0.631013496,0.281754612,-0.942699258,0.744507114,-0.333098144,-0.622253334,0.221597828,0.925315092,-0.480912706,0.908114423,0.111398139,-0.318503031,-0.483786049,-0.394130703,-0.055922162,0.679143315,0.385126946,0.063174838,-0.216089089,0.634595764,-0.357719407,0.263113133,-0.985119692,-0.674945176,0.089653725,0.248870284,-0.838477229,0.396165083,-0.481194039,-0.362852282,0.410573181,0.938542584,0.972611836,-0.088867926,0.231081688,-0.835507785,-0.112325078,-0.116125524,-0.846190124,-0.19119966,0.890458187,-0.619003245,0.72410546,-0.193138692,-0.643915752,-0.768675175,0.519950464,-0.676453175,-0.78348689,-0.382374584,-0.052713519,-0.212773848,0.244102844,-0.191861198,0.977653452,0.356267767,-0.116055617,-0.769902423,-0.493418983,-0.942933947,0.003997712,-0.504291002,-0.714300459,0.239488443,-0.224680716,-0.281373073,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,0.612866277,-0.872721975,0.497517693,-0.157673497,0.981706644,-0.741631418,-0.767846883,0.152366749,-0.364218117,0.285351034,0.055271345,0.902584773,0.057390342,0.562956829,-0.443680861,-0.015427525,0.494580245,0.54258581,-0.727032943,0.034683617,-0.171835473,-0.842494969,-0.166830499,-0.88832644,0.70304587,0.502315559,-0.179169838,-0.715800005,0.211389919,-0.506234845,0.884113253,-0.9005832,0.236029404,0.731332644,0.032942291,0.298685906,-0.76497761,-0.197890956,-0.683516043,-0.798599934,-0.064434578,-0.603088342,0.785593111,0.513060027,0.50485524,-0.067988276,0.347717258,0.221868941,0.156246524,0.491242858,0.775338934,-0.819912791,-0.952942715,-0.117189515,-0.348396691,-0.724778431,0.51858752,-0.730642843,0.008224754,0.836952754,0.206854553,0.845947992,0.688721467,-0.652789796,0.170571399,0.999716791,0.905214534,0.976902268,0.119991594,0.906939554,-0.705653324,0.620791123,-0.035729545,0.394805791,0.539540804,0.1603279,0.088152417,-0.7890992,0.545834728,-0.673909412,-0.399935929,-0.134171186,0.067777481,-0.720192687,0.716464518,0.395573506,0.633566534,-0.284941551,-0.829129423,-0.672894579,-0.649293467,0.562874424,0.719724945,-0.587342272,-0.718654584,0.685736314,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
Gen14_0061,0.887115003,-0.615530109,0.207276237,0.790080693,-0.075460583,0.941056246,0.590655591,-0.065052485,-0.472488755,0.759624599,-0.442169204,-0.764531566,0.404706865,0.210270871,0.471666302,0.854265669,0.400553363,-0.85458165,-0.635887644,0.854969624,0.077490168,-0.982497779,-0.888741247,0.254487308,-0.785838194,0.858148407,0.55494019,0.012905745,0.830317846,-0.267033083,0.848659666,0.181315199,-0.817536092,0.804572976,-0.670902366,-0.354257897,-0.222982054,-0.216089089,0.634595764,-0.357719407,0.263113133,-0.985119692,-0.674945176,0.089653725,0.248870284,-0.838477229,0.396165083,-0.481194039,-0.362852282,0.410573181,0.938542584,0.972611836,-0.088867926,0.231081688,-0.835507785,-0.112325078,-0.116125524,-0.846190124,-0.19119966,0.890458187,-0.619003245,0.72410546,-0.193138692,-0.643915752,-0.768675175,0.519950464,-0.676453175,-0.78348689,-0.382374584,-0.052713519,-0.212773848,0.244102844,-0.191861198,0.977653452,0.356267767,-0.116055617,-0.769902423,-0.493418983,-0.942933947,0.003997712,-0.504291002,-0.714300459,0.239488443,-0.224680716,-0.281373073,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,0.612866277,-0.872721975,0.497517693,-0.157673497,0.981706644,-0.741631418,-0.767846883,0.152366749,-0.364218117,0.285351034,0.055271345,0.902584773,0.057390342,0.562956829,-0.443680861,-0.015427525,0.494580245,0.54258581,-0.727032943,0.034683617,-0.171835473,-0.842494969,-0.166830499,-0.88832644,0.70304587,0.502315559,-0.179169838,-0.715800005,0.211389919,-0.506234845,0.884113253,-0.9005832,0.236029404,0.731332644,0.032942291,0.298685906,-0.76497761,-0.197890956,-0.683516043,-0.798599934,-0.064434578,-0.603088342,0.785593111,0.513060027,0.50485524,-0.067988276,0.347717258,0.221868941,0.156246524,0.491242858,0.775338934,-0.819912791,-0.952942715,-0.117189515,-0.348396691,-0.724778431,0.51858752,-0.730642843,0.008224754,0.836952754,0.206854553,0.845947992,0.688721467,-0.652789796,0.170571399,0.999716791,0.905214534,0.976902268,0.119991594,0.906939554,-0.705653324,0.620791123,-0.035729545,0.394805791,0.539540804,0.1603279,0.088152417,-0.7890992,0.545834728,-0.673909412,-0.399935929,-0.134171186,0.067777481,-0.720192687,0.716464518,0.395573506,0.633566534,-0.284941551,-0.829129423,-0.672894579,-0.649293467,0.562874424,0.719724945,-0.587342272,-0.718654584,0.685736314,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
Gen14_0104,0.887115003,-0.615530109,0.207276237,0.790080693,-0.075460583,0.941056246,0.590655591,-0.065052485,-0.472488755,0.759624599,-0.442169204,-0.764531566,0.404706865,0.210270871,0.471666302,0.854265669,0.400553363,-0.85458165,-0.635887644,0.854969624,0.077490168,-0.982497779,-0.888741247,0.254487308,-0.785838194,0.858148407,0.55494019,0.012905745,0.830317846,0.111398139,-0.318503031,-0.483786049,-0.394130703,-0.055922162,0.679143315,0.385126946,0.063174838,0.737700148,0.675995148,-0.253554872,-0.7575532,-0.723034375,0.355697082,0.369075212,0.605027098,0.191190071,-0.612502721,-0.643058327,0.176285918,-0.939156088,-0.288444893,-0.006459646,-0.219021856,0.9829968,0.439825294,0.784264483,-0.510827718,0.669685071,-0.728339104,0.020403893,-0.127279545,-0.281902385,0.932220369,0.533767457,0.82198639,0.201558011,0.287836126,0.702729126,0.157182856,-0.409153389,-0.781185849,-0.831475354,-0.801683656,0.360951031,0.675532594,0.617718287,-0.827002159,0.52746573,-0.304761022,0.720824107,-0.064824398,0.076579043,0.51391709,-0.994150913,0.556706882,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,-0.058659532,0.584966458,-0.297885496,-0.226902883,-0.534572817,0.90787444,-0.863880825,-0.683442456,-0.859627834,-0.14281024,-0.984043355,-0.640366508,-0.302692502,0.994950104,-0.038285682,0.492655842,0.207837694,-0.322621398,0.732337585,-0.602468158,0.008288367,0.206685354,0.559055019,0.849361223,0.913022546,-0.392487016,0.846137868,0.35962677,0.578582705,-0.451813662,-0.14263299,0.19395873,-0.147833009,-0.765595757,-0.661201392,0.40929642,0.661133554,-0.09291779,-0.459636422,0.888147284,-0.14441642,0.869315759,0.178924465,-0.530372511,-0.120041369,-0.561308694,0.514572851,-0.442842468,0.134732094,0.608475995,0.38559022,-0.021171359,-0.992432011,-0.784118226,0.237926806,0.471580915,-0.5582847,0.754592288,-0.701350526,-0.728331317,-0.927353836,-0.008679957,-0.330712706,0.685123584,-0.723399268,-0.466153749,-0.004960512,0.437653748,-0.856188254,-0.044664569,-0.783689971,0.454620075,-0.321344545,-0.254431946,-0.603376768,-0.27855945,-0.164310722,-0.730551259,0.987993139,0.716041692,0.885628175,-0.682002254,0.245583864,0.510316445,0.692370597,0.35167768,0.688836295,0.639837352,-0.627093733,0.352763659,0.803197537,0.435883329,0.234920552,0.259920617,-0.349869609,0.249245062,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
Gen15_0006,0.887115003,-0.615530109,0.207276237,0.790080693,-0.075460583,0.941056246,0.590655591,-0.065052485,-0.472488755,0.759624599,-0.442169204,-0.764531566,0.404706865,0.210270871,0.471666302,0.854265669,0.400553363,-0.85458165,-0.635887644,0.854969624,0.077490168,-0.982497779,-0.888741247,0.254487308,-0.785838194,0.858148407,0.55494019,0.012905745,0.830317846,-0.267033083,0.848659666,0.181315199,-0.817536092,0.804572976,-0.670902366,-0.354257897,-0.222982054,-0.216089089,0.634595764,-0.357719407,0.263113133,-0.985119692,-0.674945176,0.089653725,0.248870284,-0.838477229,0.396165083,-0.481194039,-0.362852282,0.410573181,0.938542584,0.972611836,-0.088867926,0.231081688,-0.835507785,-0.112325078,-0.116125524,-0.846190124,-0.19119966,0.890458187,-0.619003245,0.72410546,-0.193138692,-0.643915752,-0.768675175,0.519950464,-0.676453175,-0.78348689,-0.382374584,-0.052713519,-0.212773848,0.244102844,-0.191861198,0.977653452,0.356267767,-0.116055617,-0.769902423,-0.493418983,-0.942933947,0.003997712,-0.504291002,-0.714300459,0.239488443,-0.224680716,-0.281373073,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,0.612866277,-0.872721975,0.497517693,-0.157673497,0.981706644,-0.741631418,-0.767846883,0.152366749,-0.364218117,0.285351034,0.055271345,0.902584773,0.057390342,0.562956829,-0.443680861,-0.015427525,0.494580245,0.54258581,-0.727032943,0.034683617,-0.171835473,-0.842494969,-0.166830499,-0.88832644,0.70304587,0.502315559,-0.179169838,-0.715800005,0.211389919,-0.506234845,0.884113253,-0.9005832,0.236029404,0.731332644,0.032942291,0.298685906,-0.76497761,-0.197890956,-0.683516043,-0.798599934,-0.064434578,-0.603088342,0.785593111,0.513060027,0.50485524,-0.067988276,0.347717258,0.221868941,0.156246524,0.491242858,0.775338934,-0.819912791,-0.952942715,-0.117189515,-0.348396691,-0.724778431,0.51858752,-0.730642843,0.008224754,0.836952754,0.206854553,0.845947992,0.688721467,-0.652789796,0.170571399,0.999716791,0.905214534,0.976902268,0.119991594,0.906939554,-0.705653324,0.620791123,-0.035729545,0.394805791,0.539540804,0.1603279,0.088152417,-0.7890992,0.545834728,-0.673909412,-0.399935929,-0.134171186,0.067777481,-0.720192687,0.716464518,0.395573506,0.633566534,-0.284941551,-0.829129423,-0.672894579,-0.649293467,0.562874424,0.719724945,-0.587342272,-0.718654584,0.685736314,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
Gen15_0010,0.887115003,-0.615530109,0.207276237,0.790080693,-0.075460583,0.941056246,0.590655591,-0.065052485,-0.472488755,0.759624599,-0.442169204,-0.764531566,0.404706865,0.210270871,0.471666302,0.854265669,0.400553363,-0.85458165,-0.635887644,0.854969624,0.077490168,-0.982497779,-0.888741247,0.254487308,-0.785838194,0.858148407,0.55494019,0.012905745,0.830317846,-0.267033083,0.848659666,0.181315199,-0.817536092,0.804572976,-0.670902366,-0.354257897,-0.222982054,-0.216089089,0.634595764,-0.357719407,0.263113133,-0.985119692,-0.674945176,0.089653725,0.248870284,-0.838477229,0.396165083,-0.481194039,-0.362852282,0.410573181,0.938542584,0.972611836,-0.088867926,0.231081688,-0.835507785,-0.112325078,-0.116125524,-0.846190124,-0.19119966,0.890458187,-0.619003245,0.72410546,-0.193138692,-0.643915752,-0.768675175,0.519950464,-0.676453175,-0.78348689,-0.382374584,-0.052713519,-0.212773848,0.244102844,-0.191861198,0.977653452,0.356267767,-0.116055617,-0.769902423,-0.493418983,-0.942933947,0.003997712,-0.504291002,-0.714300459,0.239488443,-0.224680716,-0.281373073,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,0.612866277,-0.872721975,0.497517693,-0.157673497,0.981706644,-0.741631418,-0.767846883,0.152366749,-0.364218117,0.285351034,0.055271345,0.902584773,0.057390342,0.562956829,-0.443680861,-0.015427525,0.494580245,0.54258581,-0.727032943,0.034683617,-0.171835473,-0.842494969,-0.166830499,-0.88832644,0.70304587,0.502315559,-0.179169838,-0.715800005,0.211389919,-0.506234845,0.884113253,-0.9005832,0.236029404,0.731332644,0.032942291,0.298685906,-0.76497761,-0.197890956,-0.683516043,-0.798599934,-0.064434578,-0.603088342,0.785593111,0.513060027,0.50485524,-0.067988276,0.347717258,0.221868941,0.156246524,0.491242858,0.775338934,-0.819912791,-0.952942715,-0.117189515,-0.348396691,-0.724778431,0.51858752,-0.730642843,0.008224754,0.836952754,0.206854553,0.845947992,0.688721467,-0.652789796,0.170571399,0.999716791,0.905214534,0.976902268,0.119991594,0.906939554,-0.705653324,0.620791123,-0.035729545,0.394805791,0.539540804,0.1603279,0.088152417,-0.7890992,0.545834728,-0.673909412,-0.399935929,-0.134171186,0.067777481,-0.720192687,0.716464518,0.395573506,0.633566534,-0.284941551,-0.829129423,-0.672894579,-0.649293467,0.562874424,0.719724945,-0.587342272,-0.718654584,0.685736314,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
Gen15_0015,0.752404251,-0.844900911,-0.984708656,0.568919828,0.237759234,-0.555391257,-0.6777266,0.007211984,0.4610286,-0.30097858,-0.484071399,-0.536197479,0.890880228,0.913729848,-0.590199433,0.545618193,-0.758767351,-0.65088005,0.66169552,-0.631013496,0.281754612,-0.942699258,0.744507114,-0.333098144,-0.622253334,0.221597828,0.925315092,-0.480912706,0.908114423,0.111398139,-0.318503031,-0.483786049,-0.394130703,-0.055922162,0.679143315,0.385126946,0.063174838,0.737700148,0.675995148,-0.253554872,-0.7575532,-0.723034375,0.355697082,0.369075212,0.248870284,-0.838477229,0.396165083,-0.481194039,-0.362852282,0.410573181,0.938542584,0.972611836,-0.088867926,0.231081688,-0.835507785,-0.112325078,-0.116125524,-0.846190124,-0.19119966,0.890458187,-0.619003245,0.72410546,-0.193138692,-0.643915752,-0.768675175,0.519950464,-0.676453175,-0.78348689,-0.382374584,-0.052713519,-0.212773848,0.244102844,-0.191861198,0.977653452,0.356267767,-0.116055617,-0.769902423,-0.493418983,-0.942933947,0.003997712,-0.504291002,-0.714300459,0.239488443,-0.224680716,-0.281373073,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,0.612866277,-0.872721975,0.497517693,-0.157673497,0.981706644,-0.741631418,-0.767846883,0.152366749,-0.364218117,0.285351034,0.055271345,0.902584773,0.057390342,0.562956829,-0.443680861,-0.015427525,0.494580245,0.54258581,-0.727032943,0.034683617,-0.171835473,-0.842494969,-0.166830499,-0.88832644,0.70304587,0.502315559,-0.179169838,-0.715800005,0.211389919,-0.506234845,0.884113253,-0.9005832,0.236029404,0.731332644,0.032942291,0.298685906,-0.76497761,-0.197890956,-0.683516043,-0.798599934,-0.064434578,-0.603088342,0.785593111,0.513060027,0.50485524,-0.067988276,0.347717258,0.221868941,0.156246524,0.491242858,0.775338934,-0.819912791,-0.952942715,-0.117189515,-0.348396691,-0.724778431,0.51858752,-0.730642843,0.008224754,0.836952754,0.206854553,0.845947992,0.688721467,-0.652789796,0.170571399,0.999716791,0.905214534,0.976902268,0.119991594,0.906939554,-0.705653324,0.620791123,-0.035729545,0.394805791,0.539540804,0.1603279,0.088152417,-0.7890992,0.545834728,-0.673909412,-0.399935929,-0.134171186,0.067777481,-0.720192687,0.716464518,0.395573506,0.633566534,-0.284941551,-0.829129423,-0.672894579,-0.649293467,0.562874424,0.719724945,-0.587342272,-0.718654584,0.685736314,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
Gen15_0027,0.752404251,-0.844900911,-0.984708656,0.790080693,-0.075460583,0.941056246,0.590655591,-0.065052485,-0.472488755,0.759624599,-0.442169204,-0.764531566,0.404706865,0.210270871,0.471666302,0.854265669,0.400553363,-0.85458165,-0.635887644,0.854969624,0.077490168,-0.982497779,-0.888741247,0.254487308,-0.785838194,0.858148407,0.55494019,0.012905745,0.830317846,-0.267033083,0.848659666,0.181315199,-0.817536092,0.804572976,-0.670902366,-0.354257897,-0.222982054,-0.216089089,0.634595764,-0.357719407,0.263113133,-0.985119692,-0.674945176,0.089653725,0.248870284,-0.838477229,0.396165083,-0.481194039,-0.362852282,0.410573181,0.938542584,0.972611836,-0.088867926,0.231081688,-0.835507785,-0.112325078,-0.116125524,-0.846190124,-0.19119966,0.890458187,-0.619003245,0.72410546,-0.193138692,-0.643915752,-0.768675175,0.519950464,-0.676453175,-0.78348689,-0.382374584,-0.052713519,-0.212773848,0.244102844,-0.191861198,0.977653452,0.356267767,-0.116055617,-0.769902423,-0.493418983,-0.942933947,0.003997712,-0.504291002,-0.714300459,0.239488443,-0.224680716,-0.281373073,-0.069018483,-0.187075557,0.309870542,-0.340158858,-0.692716035,-0.711495201,0.199093287,0.208016782,-0.162013811,0.807450986,0.644765398,0.612866277,-0.872721975,0.497517693,-0.157673497,0.981706644,-0.741631418,-0.767846883,0.152366749,-0.364218117,0.285351034,0.055271345,0.902584773,0.057390342,0.562956829,-0.443680861,-0.015427525,0.494580245,0.54258581,-0.727032943,0.034683617,-0.171835473,-0.842494969,-0.166830499,-0.88832644,0.70304587,0.502315559,-0.179169838,-0.715800005,0.211389919,-0.506234845,0.884113253,-0.9005832,0.236029404,0.731332644,0.032942291,0.298685906,-0.76497761,-0.197890956,-0.683516043,-0.798599934,-0.064434578,-0.603088342,0.785593111,0.513060027,0.50485524,-0.067988276,0.347717258,0.221868941,0.156246524,0.491242858,0.775338934,-0.819912791,-0.952942715,-0.117189515,-0.348396691,-0.724778431,0.51858752,-0.730642843,0.008224754,0.836952754,0.206854553,0.845947992,0.688721467,-0.652789796,0.170571399,0.999716791,0.905214534,0.976902268,0.119991594,0.906939554,-0.705653324,0.620791123,-0.035729545,0.394805791,0.539540804,0.1603279,0.088152417,-0.7890992,0.545834728,-0.673909412,-0.399935929,-0.134171186,0.067777481,-0.720192687,0.716464518,0.395573506,0.633566534,-0.284941551,-0.829129423,-0.672894579,-0.649293467,0.562874424,0.719724945,-0.587342272,-0.718654584,0.685736314,-0.892757774,0.728348021,-0.045265809,0.023959632,-0.064896952,-0.000304485,0.768649449,0.714132816,-0.5069454,-0.940176581,-0.285392189,-0.290142087,0.267924736,-0.696755791,0.71985541,0.534641226,-0.241463411,0.664944104,-0.643913933,-0.7156348,0.804441476,0.774355359,-0.07690753,-0.470386833,-0.127832448,-0.036307054,0.583774367,-0.778699526,0.775908862,0.883515297,-0.717873615,-0.195611189,0.058159755,-0.656550686,-0.566620743,-0.942081421,0.703203256,0.533894835,0.427222514,-0.601920843,0.145051382,0.022718375,0.808872876,0.156155745,-0.058333442,-0.734451946,0.805227302,0.960060477,-0.087032044,-0.032869903,0.774982728,-0.877597435,-0.992360911,0.179410823,0.161592397
